종목,종목명,섹터,신호일,진입일,진입가,섹터강도,r1,r2,r3,r5,r7,r10,r15,r20,why1,why2,why3,why5,why7,why10,why15,why20
003670,포스코퓨처엠,2차전지,2025-10-24,2025-10-27,258000.0,29.37,-6.9767,-7.7519,-7.7519,-7.7519,-7.7519,-7.7519,-7.7519,-7.7519,기간만료,손절,손절,손절,손절,손절,손절,손절
003670,포스코퓨처엠,2차전지,2026-01-22,2026-01-23,224000.0,-6.43,-3.3482,1.3393,4.6875,5.5804,-0.4464,-3.3482,0.0,1.7857,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
003670,포스코퓨처엠,2차전지,2026-01-26,2026-01-27,227000.0,-1.0,3.304,8.1498,4.185,-1.7621,1.3216,-0.4405,3.7445,0.4405,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
003670,포스코퓨처엠,2차전지,2026-05-06,2026-05-07,288000.0,-2.57,1.5625,0.6944,-2.6042,-9.8958,-9.8958,-9.8958,-9.8958,-9.8958,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2022-01-13,2022-01-14,105200.0,-0.16,7.6996,6.9392,5.5133,12.2624,-0.4753,-12.0722,-12.0722,-12.0722,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
348370,엔켐,2차전지,2022-02-09,2022-02-10,111000.0,-6.85,-8.2883,-8.2883,-8.2883,-8.2883,-8.2883,-8.2883,-8.2883,-8.2883,손절,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2022-08-10,2022-08-11,58600.0,16.31,-3.2423,-3.5836,-2.7304,8.1911,-4.2662,2.5597,-7.3379,-7.3379,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
348370,엔켐,2차전지,2022-08-17,2022-08-18,63100.0,15.57,0.4754,-4.7544,-11.0935,-11.0935,-11.0935,-11.0935,-11.0935,-11.0935,기간만료,기간만료,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2022-09-08,2022-09-13,68200.0,3.77,-3.2258,3.9589,4.5455,-0.2933,3.9589,3.9589,1.173,-4.1056,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절
348370,엔켐,2차전지,2022-09-13,2022-09-14,66000.0,4.76,7.4242,8.0303,11.3636,5.7576,15.7576,8.3333,-0.9091,-0.9091,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
348370,엔켐,2차전지,2023-02-21,2023-02-22,66500.0,26.5,0.0,-3.7594,-6.7669,-6.7669,-6.7669,-6.7669,-6.7669,-6.7669,기간만료,기간만료,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2023-03-03,2023-03-06,69900.0,22.81,-2.7182,-6.2947,-6.4378,-6.4378,-6.4378,-6.4378,-6.4378,-6.4378,기간만료,기간만료,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2023-03-29,2023-03-30,78300.0,19.42,-7.7905,-7.7905,-7.7905,-7.7905,-7.7905,-7.7905,-7.7905,-7.7905,손절,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2023-04-03,2023-04-04,82800.0,15.4,3.5024,1.57,5.9179,3.8647,-11.9565,-11.9565,-11.9565,-11.9565,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
348370,엔켐,2차전지,2023-04-19,2023-04-20,78000.0,18.65,-9.359,-9.359,-9.359,-9.359,-9.359,-9.359,-9.359,-9.359,손절,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2023-07-18,2023-07-19,72100.0,9.38,-4.9931,-4.9931,-4.9931,-4.9931,-4.9931,-4.9931,-4.9931,-4.9931,손절,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2023-07-20,2023-07-21,71000.0,12.44,5.493,4.9296,3.2394,-2.2535,-2.2535,-2.2535,-2.2535,-2.2535,기간만료,기간만료,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈
348370,엔켐,2차전지,2023-11-06,2023-11-07,60100.0,6.03,-3.1614,-3.9933,-7.4875,-7.4875,-7.4875,-7.4875,-7.4875,-7.4875,기간만료,기간만료,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2023-12-04,2023-12-05,67500.0,-4.6,2.963,5.3333,5.4815,7.4074,6.2222,16.0,9.3333,22.963,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
348370,엔켐,2차전지,2023-12-18,2023-12-19,78300.0,5.81,1.0217,-1.788,-0.1277,-5.7471,-5.7471,-5.7471,-5.7471,-5.7471,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2024-01-11,2024-01-12,92300.0,-1.16,0.0,15.9263,22.9686,44.2037,10.5092,20.1517,96.4247,129.1441,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
348370,엔켐,2차전지,2024-01-16,2024-01-17,113500.0,1.1,-2.467,17.2687,-5.7269,-5.7269,-5.7269,-5.7269,-5.7269,-5.7269,기간만료,기간만료,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2024-01-17,2024-01-18,110700.0,-1.16,20.2349,-3.3424,-3.3424,-3.3424,-3.3424,-3.3424,-3.3424,-3.3424,기간만료,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2024-01-18,2024-01-19,133100.0,-1.7,-19.6093,-19.6093,-19.6093,-19.6093,-19.6093,-19.6093,-19.6093,-19.6093,손절,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2024-01-29,2024-01-30,162000.0,-4.99,4.5062,-5.7407,11.9136,18.5185,16.7901,75.0,96.6049,82.716,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
348370,엔켐,2차전지,2024-04-03,2024-04-04,310500.0,1.61,6.2802,15.942,12.3994,17.8744,2.7375,1.6103,-9.1787,-9.1787,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
348370,엔켐,2차전지,2024-04-08,2024-04-09,349000.0,-0.39,4.0115,4.8711,-0.5731,-8.596,-8.596,-8.596,-8.596,-8.596,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2024-05-09,2024-05-10,309500.0,-2.42,-2.1002,-1.454,-0.3231,-0.3231,-0.3231,-0.3231,-0.3231,-0.3231,기간만료,기간만료,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2024-12-03,2024-12-04,171000.0,-13.54,-0.8772,-7.193,-7.193,-7.193,-7.193,-7.193,-7.193,-7.193,기간만료,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2025-02-20,2025-02-21,131000.0,-2.42,-4.6565,2.2137,-9.4656,-9.4656,-9.4656,-9.4656,-9.4656,-9.4656,기간만료,기간만료,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2025-04-11,2025-04-14,88900.0,-3.45,-4.387,-4.387,-4.387,-4.387,-4.387,-4.387,-4.387,-4.387,손절,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2025-07-18,2025-07-21,58300.0,6.89,6.8611,8.9194,2.5729,7.8902,6.518,11.1492,28.6449,40.3087,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
348370,엔켐,2차전지,2025-07-22,2025-07-23,63500.0,9.36,-5.8268,-5.8268,-5.8268,-5.8268,-5.8268,-5.8268,-5.8268,-5.8268,손절,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2025-07-24,2025-07-25,63700.0,13.76,-1.2559,-2.0408,-2.5118,2.5118,3.6107,13.3438,36.2637,29.0424,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
348370,엔켐,2차전지,2025-07-30,2025-07-31,70300.0,13.81,-7.1124,-7.8236,-7.8236,-7.8236,-7.8236,-7.8236,-7.8236,-7.8236,기간만료,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2025-08-11,2025-08-12,87900.0,21.61,-0.9101,-4.2093,-4.2093,-4.2093,-4.2093,-4.2093,-4.2093,-4.2093,기간만료,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2025-09-12,2025-09-15,78300.0,-17.5,2.8097,1.9157,1.9157,-1.2771,-3.0651,-7.6628,-7.6628,-7.6628,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
348370,엔켐,2차전지,2025-10-16,2025-10-17,83000.0,8.48,0.3614,0.0,6.988,5.0602,16.3855,1.2048,4.2169,4.2169,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
348370,엔켐,2차전지,2025-10-17,2025-10-20,83300.0,19.71,-0.3601,6.6026,6.7227,21.0084,15.8463,5.7623,3.8415,3.8415,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
348370,엔켐,2차전지,2025-10-21,2025-10-22,88800.0,16.98,0.1126,-1.8018,13.5135,8.6712,-5.4054,-4.6171,-2.5901,-2.5901,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
348370,엔켐,2차전지,2025-10-24,2025-10-27,100800.0,29.37,-4.1667,-4.2659,-8.4325,-8.4325,-8.4325,-8.4325,-8.4325,-8.4325,기간만료,기간만료,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2025-11-28,2025-12-01,77000.0,4.32,-3.1169,-3.3766,-4.2857,-8.961,-8.961,-8.961,-8.961,-8.961,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2025-12-24,2025-12-26,68800.0,-7.57,-5.0872,-5.0872,-5.0872,-5.0872,-5.0872,-5.0872,-5.0872,-5.0872,기간만료,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈,20일선이탈
348370,엔켐,2차전지,2026-01-22,2026-01-23,67900.0,-6.43,-2.9455,6.3328,13.8439,31.3697,27.5405,10.3093,12.9602,11.9293,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
348370,엔켐,2차전지,2026-01-26,2026-01-27,72200.0,-1.0,7.0637,29.9169,23.5457,19.9446,13.5734,13.4349,5.2632,5.2632,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
348370,엔켐,2차전지,2026-01-27,2026-01-28,77300.0,-0.18,21.3454,15.3946,21.4748,5.8215,-3.1048,3.7516,-1.6818,-1.6818,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
348370,엔켐,2차전지,2026-01-28,2026-01-29,93800.0,9.76,-4.9041,0.1066,-7.6759,-7.6759,-7.6759,-7.6759,-7.6759,-7.6759,기간만료,기간만료,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2026-01-30,2026-02-02,93900.0,13.95,-7.7742,-7.7742,-7.7742,-7.7742,-7.7742,-7.7742,-7.7742,-7.7742,손절,손절,손절,손절,손절,손절,손절,손절
348370,엔켐,2차전지,2026-04-21,2026-04-22,54500.0,20.52,-3.8532,-8.0734,-8.0734,-8.0734,-8.0734,-8.0734,-8.0734,-8.0734,기간만료,손절,손절,손절,손절,손절,손절,손절
020150,롯데에너지머티리얼즈,2차전지,2020-05-13,2020-05-14,42500.0,7.56,1.6471,1.7647,7.4118,12.5882,11.7647,11.8824,8.8235,16.2353,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
020150,롯데에너지머티리얼즈,2차전지,2020-06-25,2020-06-26,54200.0,14.8,-5.9041,-5.3506,-5.3506,-5.3506,-5.3506,-5.3506,-5.3506,-5.3506,기간만료,손절,손절,손절,손절,손절,손절,손절
020150,롯데에너지머티리얼즈,2차전지,2020-08-03,2020-08-04,55700.0,8.32,-3.9497,0.0,0.1795,1.2567,-1.2567,-7.5404,-7.5404,-7.5404,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
